date,product_id,planned_qty,produced_qty,production_variance,machine_utilization,downtime_hours,production_status
2023-11-26,1001,1360.0,1288,-72.0,94.70588235294117,1.0,Under Produced
2023-11-27,1005,1492.0,1494,2.0,100.13404825737264,2.0,Over / On Target
2023-11-28,1003,128.0,127,-1.0,99.21875,0.0,Under Produced
2023-11-29,1005,505.0,504,-1.0,99.8019801980198,2.0,Under Produced
2023-11-30,1005,1481.0,1426,-55.0,96.2862930452397,0.5,Under Produced
2023-12-01,1005,1062.0,1043,-19.0,98.21092278719398,2.0,Under Produced
2023-12-02,1002,879.0,905,26.0,102.95790671217293,0.0,Over / On Target
2023-12-03,1002,602.0,565,-37.0,93.85382059800665,1.0,Under Produced
2023-12-04,1005,1050.0,1030,-20.0,98.09523809523809,1.0,Under Produced
2023-12-05,1003,510.0,474,-36.0,92.94117647058823,2.0,Under Produced
2023-12-06,1001,851.0,800,-51.0,94.00705052878966,1.0,Under Produced
2023-12-07,1003,1218.0,1326,108.0,108.86699507389162,0.5,Over / On Target
2023-12-08,1004,1594.0,1575,-19.0,98.80803011292346,0.5,Under Produced
2023-12-09,1002,623.0,661,38.0,106.09951845906902,0.5,Over / On Target
2023-12-10,1001,564.0,557,-7.0,98.75886524822694,0.0,Under Produced
2023-12-11,1001,1736.0,1827,91.0,105.24193548387098,0.0,Over / On Target
2023-12-12,1004,754.0,802,48.0,106.36604774535809,0.0,Over / On Target
2023-12-13,1004,1492.0,1536,44.0,102.94906166219839,0.5,Over / On Target
2023-12-14,1005,1482.0,1453,-29.0,98.04318488529015,2.0,Under Produced
2023-12-15,1002,1202.0,1168,-34.0,97.17138103161398,2.0,Under Produced
2023-12-16,1002,2149.0,2154,5.0,100.23266635644485,0.0,Over / On Target
2023-12-17,1003,1689.0,1840,151.0,108.94020130254589,0.0,Over / On Target
2023-12-18,1005,738.0,793,55.0,107.45257452574526,0.0,Over / On Target
2023-12-19,1005,477.0,522,45.0,109.43396226415094,0.0,Over / On Target
2023-12-20,1005,1480.0,1434,-46.0,96.89189189189189,0.0,Under Produced
2023-12-21,1005,150.0,157,7.0,104.66666666666666,0.5,Over / On Target
2023-12-22,1002,1197.0,1294,97.0,108.10359231411863,0.5,Over / On Target
2023-12-23,1002,415.0,401,-14.0,96.62650602409639,0.5,Under Produced
2023-12-24,1005,1451.0,1378,-73.0,94.96898690558236,0.5,Under Produced
2023-12-25,1003,1116.0,1173,57.0,105.10752688172043,0.5,Over / On Target
2023-12-26,1001,2186.0,2221,35.0,101.60109789569991,1.0,Over / On Target
2023-12-27,1001,641.0,677,36.0,105.61622464898596,1.0,Over / On Target
2023-12-28,1003,1502.0,1443,-59.0,96.07190412782957,0.5,Under Produced
2023-12-29,1005,1592.0,1702,110.0,106.90954773869348,0.0,Over / On Target
2023-12-30,1002,913.0,895,-18.0,98.02847754654984,0.0,Under Produced
2023-12-31,1001,320.0,312,-8.0,97.5,0.0,Under Produced
2024-01-01,1004,1254.0,1210,-44.0,96.49122807017544,0.5,Under Produced
2024-01-02,1004,685.0,734,49.0,107.15328467153284,0.0,Over / On Target
2024-01-03,1003,1119.0,1164,45.0,104.02144772117963,0.5,Over / On Target
2024-01-04,1005,550.0,566,16.0,102.9090909090909,0.0,Over / On Target
2024-01-05,1001,1084.0,1066,-18.0,98.33948339483395,1.0,Under Produced
2024-01-06,1005,884.0,956,72.0,108.1447963800905,0.0,Over / On Target
2024-01-07,1001,133.0,133,0.0,100.0,0.5,Over / On Target
2024-01-08,1003,630.0,676,46.0,107.3015873015873,0.0,Over / On Target
2024-01-09,1003,1367.0,1389,22.0,101.60936356986102,0.0,Over / On Target
2024-01-10,1004,340.0,329,-11.0,96.76470588235294,2.0,Under Produced
2024-01-11,1005,446.0,446,0.0,100.0,1.0,Over / On Target
2024-01-12,1004,1532.0,1525,-7.0,99.54308093994779,0.0,Under Produced
2024-01-13,1005,883.0,920,37.0,104.19026047565119,1.0,Over / On Target
2024-01-14,1004,865.0,870,5.0,100.57803468208093,1.0,Over / On Target
2024-01-15,1002,422.0,411,-11.0,97.39336492890996,0.5,Under Produced
2024-01-16,1002,897.0,964,67.0,107.46934225195095,0.5,Over / On Target
2024-01-17,1002,1979.0,1915,-64.0,96.76604345629104,2.0,Under Produced
2024-01-18,1002,948.0,978,30.0,103.16455696202532,0.0,Over / On Target
2024-01-19,1001,1485.0,1598,113.0,107.6094276094276,0.5,Over / On Target
2024-01-20,1002,1152.0,1191,39.0,103.38541666666667,0.5,Over / On Target
2024-01-21,1003,528.0,500,-28.0,94.6969696969697,1.0,Under Produced
2024-01-22,1003,615.0,646,31.0,105.04065040650406,2.0,Over / On Target
2024-01-23,1001,1243.0,1273,30.0,102.41351568785197,1.0,Over / On Target
2024-01-24,1002,141.0,138,-3.0,97.87234042553192,1.0,Under Produced
2024-01-25,1002,1107.0,1030,-77.0,93.04426377597109,2.0,Under Produced
2024-01-26,1002,1272.0,1334,62.0,104.87421383647799,1.0,Over / On Target
2024-01-27,1004,1946.0,1991,45.0,102.31243576567317,1.0,Over / On Target
2024-01-28,1005,1076.0,1065,-11.0,98.97769516728626,2.0,Under Produced
2024-01-29,1004,196.0,212,16.0,108.16326530612245,0.0,Over / On Target
2024-01-30,1005,1151.0,1207,56.0,104.86533449174631,1.0,Over / On Target
2024-01-31,1002,614.0,585,-29.0,95.27687296416939,1.0,Under Produced
2024-02-01,1002,736.0,704,-32.0,95.65217391304348,2.0,Under Produced
2024-02-02,1004,1827.0,1731,-96.0,94.7454844006568,2.0,Under Produced
2024-02-03,1004,1766.0,1839,73.0,104.13363533408832,1.0,Over / On Target
2024-02-04,1005,1708.0,1563,-145.0,91.51053864168618,2.0,Under Produced
2024-02-05,1003,921.0,944,23.0,102.49728555917481,0.5,Over / On Target
2024-02-06,1005,1549.0,1649,100.0,106.4557779212395,0.0,Over / On Target
2024-02-07,1004,676.0,731,55.0,108.1360946745562,0.0,Over / On Target
2024-02-08,1004,1344.0,1332,-12.0,99.10714285714286,0.5,Under Produced
2024-02-09,1001,546.0,581,35.0,106.41025641025641,0.5,Over / On Target
2024-02-10,1004,1773.0,1696,-77.0,95.65707839819515,0.5,Under Produced
2024-02-11,1001,152.0,162,10.0,106.57894736842107,0.5,Over / On Target
2024-02-12,1003,1533.0,1424,-109.0,92.8897586431833,2.0,Under Produced
2024-02-13,1005,1085.0,1085,0.0,100.0,0.5,Over / On Target
2024-02-14,1005,986.0,1015,29.0,102.94117647058823,2.0,Over / On Target
2024-02-15,1001,282.0,263,-19.0,93.26241134751773,2.0,Under Produced
2024-02-16,1005,1318.0,1284,-34.0,97.42033383915023,0.5,Under Produced
2024-02-17,1004,1081.0,1133,52.0,104.81036077705828,0.5,Over / On Target
2024-02-18,1002,2115.0,2195,80.0,103.7825059101655,1.0,Over / On Target
2024-02-19,1001,1378.0,1414,36.0,102.61248185776488,1.0,Over / On Target
2024-02-20,1005,1991.0,2079,88.0,104.41988950276244,0.5,Over / On Target
2024-02-21,1001,1180.0,1217,37.0,103.13559322033899,0.0,Over / On Target
2024-02-22,1001,1328.0,1312,-16.0,98.79518072289156,0.0,Under Produced
2024-02-23,1002,1260.0,1262,2.0,100.15873015873015,0.0,Over / On Target
2024-02-24,1004,1740.0,1700,-40.0,97.70114942528735,0.0,Under Produced
2024-02-25,1001,1828.0,1986,158.0,108.64332603938732,0.0,Over / On Target
2024-02-26,1005,2013.0,2048,35.0,101.73869846000994,1.0,Over / On Target
2024-02-27,1003,1043.0,1012,-31.0,97.02780441035475,2.0,Under Produced
2024-02-28,1001,1656.0,1655,-1.0,99.93961352657004,1.0,Under Produced
2024-02-29,1001,932.0,981,49.0,105.25751072961373,2.0,Over / On Target
2024-03-01,1002,1719.0,1638,-81.0,95.28795811518324,1.0,Under Produced
2024-03-02,1004,1900.0,1934,34.0,101.78947368421052,1.0,Over / On Target
2024-03-03,1003,1197.0,1216,19.0,101.58730158730158,0.5,Over / On Target
2024-03-04,1005,132.0,136,4.0,103.03030303030303,0.5,Over / On Target
2024-03-05,1003,442.0,412,-30.0,93.21266968325791,1.0,Under Produced
2024-03-06,1005,1065.0,1108,43.0,104.03755868544602,2.0,Over / On Target
2024-03-07,1004,201.0,217,16.0,107.96019900497514,0.5,Over / On Target
2024-03-08,1005,2087.0,2160,73.0,103.49784379492093,0.0,Over / On Target
2024-03-09,1002,1960.0,2028,68.0,103.46938775510203,1.0,Over / On Target
2024-03-10,1002,1734.0,1887,153.0,108.8235294117647,0.0,Over / On Target
2024-03-11,1002,1661.0,1754,93.0,105.59903672486455,0.0,Over / On Target
2024-03-12,1002,1793.0,1709,-84.0,95.31511433351925,1.0,Under Produced
2024-03-13,1003,1518.0,1558,40.0,102.63504611330698,0.5,Over / On Target
2024-03-14,1004,736.0,751,15.0,102.03804347826086,1.0,Over / On Target
2024-03-15,1005,1136.0,1106,-30.0,97.35915492957746,2.0,Under Produced
2024-03-16,1005,1815.0,1907,92.0,105.06887052341598,0.5,Over / On Target
2024-03-17,1002,1414.0,1527,113.0,107.99151343705799,0.5,Over / On Target
2024-03-18,1002,1415.0,1541,126.0,108.90459363957596,0.0,Over / On Target
2024-03-19,1001,2150.0,2166,16.0,100.74418604651163,0.5,Over / On Target
2024-03-20,1004,1219.0,1154,-65.0,94.66776045939295,1.0,Under Produced
2024-03-21,1003,981.0,1067,86.0,108.76656472986748,0.5,Over / On Target
2024-03-22,1005,980.0,1054,74.0,107.55102040816327,0.0,Over / On Target
2024-03-23,1001,1812.0,1755,-57.0,96.8543046357616,0.0,Under Produced
2024-03-24,1001,2100.0,2264,164.0,107.8095238095238,0.5,Over / On Target
2024-03-25,1005,1533.0,1641,108.0,107.04500978473581,0.5,Over / On Target
2024-03-26,1003,650.0,655,5.0,100.76923076923077,1.0,Over / On Target
2024-03-27,1001,338.0,348,10.0,102.9585798816568,0.5,Over / On Target
2024-03-28,1001,1828.0,1846,18.0,100.98468271334792,0.0,Over / On Target
2024-03-29,1004,1878.0,1781,-97.0,94.83493077742278,0.5,Under Produced
2024-03-30,1003,1301.0,1249,-52.0,96.00307455803228,2.0,Under Produced
2024-03-31,1001,582.0,623,41.0,107.0446735395189,0.0,Over / On Target
2024-04-01,1003,1192.0,1109,-83.0,93.03691275167785,1.0,Under Produced
2024-04-02,1005,1958.0,1938,-20.0,98.97854954034729,0.5,Under Produced
2024-04-03,1002,1901.0,1881,-20.0,98.94792214623882,1.0,Under Produced
2024-04-04,1001,1575.0,1623,48.0,103.04761904761905,0.0,Over / On Target
2024-04-05,1004,681.0,714,33.0,104.84581497797356,2.0,Over / On Target
2024-04-06,1005,759.0,745,-14.0,98.15546772068511,1.0,Under Produced
2024-04-07,1003,1265.0,1242,-23.0,98.18181818181819,1.0,Under Produced
2024-04-08,1005,1990.0,2111,121.0,106.08040201005025,0.0,Over / On Target
2024-04-09,1001,1854.0,1850,-4.0,99.78425026968716,1.0,Under Produced
2024-04-10,1003,328.0,316,-12.0,96.34146341463415,1.0,Under Produced
2024-04-11,1002,535.0,539,4.0,100.74766355140187,0.5,Over / On Target
2024-04-12,1005,493.0,474,-19.0,96.14604462474645,0.5,Under Produced
2024-04-13,1001,1165.0,1114,-51.0,95.62231759656652,1.0,Under Produced
2024-04-14,1004,871.0,893,22.0,102.52583237657863,0.0,Over / On Target
2024-04-15,1003,1825.0,1812,-13.0,99.28767123287672,1.0,Under Produced
2024-04-16,1005,2146.0,2333,187.0,108.7138863000932,0.0,Over / On Target
2024-04-17,1005,525.0,527,2.0,100.38095238095237,0.0,Over / On Target
2024-04-18,1002,1098.0,1117,19.0,101.73041894353369,1.0,Over / On Target
2024-04-19,1002,1116.0,1166,50.0,104.48028673835125,0.0,Over / On Target
2024-04-20,1004,1849.0,1686,-163.0,91.18442401297999,2.0,Under Produced
2024-04-21,1004,689.0,696,7.0,101.01596516690856,2.0,Over / On Target
2024-04-22,1001,1404.0,1343,-61.0,95.65527065527066,1.0,Under Produced
2024-04-23,1001,916.0,984,68.0,107.4235807860262,1.0,Over / On Target
2024-04-24,1004,336.0,313,-23.0,93.15476190476191,2.0,Under Produced
2024-04-25,1004,609.0,616,7.0,101.14942528735634,0.0,Over / On Target
2024-04-26,1003,1536.0,1448,-88.0,94.27083333333334,1.0,Under Produced
2024-04-27,1002,1495.0,1644,149.0,109.9665551839465,0.0,Over / On Target
2024-04-28,1001,2172.0,2205,33.0,101.51933701657458,0.5,Over / On Target
2024-04-29,1002,2049.0,2109,60.0,102.92825768667642,0.5,Over / On Target
2024-04-30,1002,682.0,641,-41.0,93.98826979472142,1.0,Under Produced
2024-05-01,1004,1981.0,2105,124.0,106.25946491670872,0.0,Over / On Target
2024-05-02,1003,1228.0,1205,-23.0,98.1270358306189,0.0,Under Produced
2024-05-03,1005,1160.0,1235,75.0,106.46551724137932,1.0,Over / On Target
2024-05-04,1003,2149.0,2086,-63.0,97.06840390879479,0.5,Under Produced
2024-05-05,1003,908.0,870,-38.0,95.81497797356829,1.0,Under Produced
2024-05-06,1002,1224.0,1145,-79.0,93.54575163398692,1.0,Under Produced
2024-05-07,1003,660.0,674,14.0,102.12121212121212,0.0,Over / On Target
2024-05-08,1001,238.0,246,8.0,103.36134453781514,0.0,Over / On Target
2024-05-09,1002,534.0,502,-32.0,94.00749063670412,1.0,Under Produced
2024-05-10,1001,1614.0,1705,91.0,105.63816604708798,0.5,Over / On Target
2024-05-11,1005,751.0,765,14.0,101.8641810918775,0.0,Over / On Target
2024-05-12,1002,543.0,553,10.0,101.84162062615101,0.5,Over / On Target
2024-05-13,1005,1306.0,1314,8.0,100.6125574272588,0.5,Over / On Target
2024-05-14,1002,2024.0,2044,20.0,100.98814229249011,0.0,Over / On Target
2024-05-15,1004,902.0,924,22.0,102.4390243902439,0.5,Over / On Target
2024-05-16,1003,188.0,179,-9.0,95.2127659574468,1.0,Under Produced
2024-05-17,1004,2103.0,2034,-69.0,96.71897289586305,0.5,Under Produced
2024-05-18,1005,410.0,434,24.0,105.85365853658537,1.0,Over / On Target
2024-05-19,1003,1587.0,1733,146.0,109.1997479521109,0.0,Over / On Target
2024-05-20,1002,481.0,479,-2.0,99.58419958419958,0.5,Under Produced
2024-05-21,1003,1638.0,1590,-48.0,97.06959706959707,1.0,Under Produced
2024-05-22,1001,1780.0,1827,47.0,102.64044943820225,1.0,Over / On Target
2024-05-23,1003,777.0,770,-7.0,99.09909909909909,1.0,Under Produced
2024-05-24,1001,292.0,273,-19.0,93.4931506849315,1.0,Under Produced
2024-05-25,1003,1834.0,1749,-85.0,95.36532170119956,1.0,Under Produced
2024-05-26,1001,121.0,128,7.0,105.78512396694215,0.0,Over / On Target
2024-05-27,1005,1566.0,1611,45.0,102.87356321839081,1.0,Over / On Target
2024-05-28,1004,911.0,851,-60.0,93.41383095499451,1.0,Under Produced
2024-05-29,1002,990.0,934,-56.0,94.34343434343434,2.0,Under Produced
2024-05-30,1003,221.0,213,-8.0,96.38009049773756,1.0,Under Produced
2024-05-31,1004,1703.0,1755,52.0,103.05343511450383,1.0,Over / On Target
2024-06-01,1002,1667.0,1572,-95.0,94.30113977204559,0.5,Under Produced
2024-06-02,1002,966.0,894,-72.0,92.54658385093167,2.0,Under Produced
2024-06-03,1001,344.0,354,10.0,102.90697674418605,2.0,Over / On Target
2024-06-04,1005,1995.0,1909,-86.0,95.68922305764411,1.0,Under Produced
2024-06-05,1005,1332.0,1369,37.0,102.77777777777777,1.0,Over / On Target
2024-06-06,1004,1844.0,1818,-26.0,98.59002169197397,0.0,Under Produced
2024-06-07,1005,550.0,520,-30.0,94.54545454545455,1.0,Under Produced
2024-06-08,1003,756.0,731,-25.0,96.6931216931217,1.0,Under Produced
2024-06-09,1005,1087.0,1129,42.0,103.86384544618214,1.0,Over / On Target
2024-06-10,1004,1286.0,1387,101.0,107.8538102643857,0.0,Over / On Target
2024-06-11,1005,1975.0,2083,108.0,105.46835443037975,1.0,Over / On Target
2024-06-12,1003,1745.0,1762,17.0,100.97421203438395,0.0,Over / On Target
2024-06-13,1001,760.0,783,23.0,103.02631578947367,1.0,Over / On Target
2024-06-14,1004,1576.0,1546,-30.0,98.09644670050761,0.0,Under Produced
2024-06-15,1001,1330.0,1295,-35.0,97.36842105263158,1.0,Under Produced
2024-06-16,1001,210.0,228,18.0,108.57142857142857,0.0,Over / On Target
2024-06-17,1001,1961.0,1867,-94.0,95.20652728199897,0.0,Under Produced
2024-06-18,1002,849.0,800,-49.0,94.22850412249706,1.0,Under Produced
2024-06-19,1002,894.0,877,-17.0,98.09843400447427,0.0,Under Produced
2024-06-20,1001,1138.0,1063,-75.0,93.40949033391915,1.0,Under Produced
2024-06-21,1004,375.0,351,-24.0,93.60000000000001,2.0,Under Produced
2024-06-22,1003,2187.0,2181,-6.0,99.72565157750343,2.0,Under Produced
2024-06-23,1003,111.0,112,1.0,100.9009009009009,0.0,Over / On Target
2024-06-24,1005,356.0,379,23.0,106.46067415730339,1.0,Over / On Target
2024-06-25,1004,990.0,1052,62.0,106.26262626262626,0.5,Over / On Target
2024-06-26,1002,2055.0,1975,-80.0,96.10705596107056,2.0,Under Produced
2024-06-27,1001,757.0,733,-24.0,96.82959048877147,1.0,Under Produced
2024-06-28,1005,237.0,239,2.0,100.84388185654008,0.0,Over / On Target
2024-06-29,1003,1968.0,2024,56.0,102.84552845528457,0.5,Over / On Target
2024-06-30,1002,1119.0,1097,-22.0,98.03395889186774,0.5,Under Produced
2024-07-01,1002,1349.0,1381,32.0,102.37212750185323,1.0,Over / On Target
2024-07-02,1001,322.0,322,0.0,100.0,0.5,Over / On Target
2024-07-03,1003,1418.0,1436,18.0,101.26939351198871,1.0,Over / On Target
2024-07-04,1004,1067.0,1062,-5.0,99.53139643861293,1.0,Under Produced
2024-07-05,1002,208.0,198,-10.0,95.1923076923077,2.0,Under Produced
2024-07-06,1001,1990.0,2094,104.0,105.22613065326634,2.0,Over / On Target
2024-07-07,1004,243.0,256,13.0,105.34979423868313,0.5,Over / On Target
2024-07-08,1003,266.0,253,-13.0,95.11278195488721,1.0,Under Produced
2024-07-09,1002,1202.0,1274,72.0,105.9900166389351,1.0,Over / On Target
2024-07-10,1004,226.0,222,-4.0,98.23008849557522,2.0,Under Produced
2024-07-11,1004,1085.0,1176,91.0,108.38709677419357,0.0,Over / On Target
2024-07-12,1004,580.0,615,35.0,106.03448275862068,0.5,Over / On Target
2024-07-13,1002,1571.0,1577,6.0,100.38192234245705,0.5,Over / On Target
2024-07-14,1002,2194.0,2070,-124.0,94.3482224247949,0.5,Under Produced
2024-07-15,1005,458.0,454,-4.0,99.12663755458514,0.0,Under Produced
2024-07-16,1003,807.0,824,17.0,102.10656753407683,0.5,Over / On Target
2024-07-17,1001,119.0,122,3.0,102.52100840336134,1.0,Over / On Target
2024-07-18,1004,960.0,940,-20.0,97.91666666666666,0.5,Under Produced
2024-07-19,1005,1316.0,1251,-65.0,95.06079027355622,1.0,Under Produced
2024-07-20,1001,1630.0,1753,123.0,107.54601226993866,0.0,Over / On Target
2024-07-21,1005,354.0,374,20.0,105.64971751412429,2.0,Over / On Target
2024-07-22,1002,1693.0,1674,-19.0,98.87773183697578,2.0,Under Produced
2024-07-23,1004,717.0,685,-32.0,95.53695955369595,1.0,Under Produced
2024-07-24,1001,1642.0,1561,-81.0,95.06699147381242,2.0,Under Produced
2024-07-25,1001,897.0,855,-42.0,95.31772575250837,0.0,Under Produced
2024-07-26,1001,1526.0,1628,102.0,106.68414154652687,1.0,Over / On Target
2024-07-27,1001,2159.0,2089,-70.0,96.75775822139879,0.0,Under Produced
2024-07-28,1001,1994.0,2047,53.0,102.6579739217653,0.5,Over / On Target
2024-07-29,1005,2181.0,2140,-41.0,98.12012838147639,0.5,Under Produced
2024-07-30,1004,1585.0,1622,37.0,102.33438485804416,0.5,Over / On Target
2024-07-31,1002,1328.0,1378,50.0,103.76506024096386,0.5,Over / On Target
2024-08-01,1002,1585.0,1671,86.0,105.42586750788642,1.0,Over / On Target
2024-08-02,1002,231.0,224,-7.0,96.96969696969697,0.5,Under Produced
2024-08-03,1002,385.0,351,-34.0,91.16883116883116,2.0,Under Produced
2024-08-04,1005,530.0,504,-26.0,95.09433962264151,1.0,Under Produced
2024-08-05,1003,117.0,127,10.0,108.54700854700855,0.0,Over / On Target
2024-08-06,1004,614.0,658,44.0,107.16612377850163,0.5,Over / On Target
2024-08-07,1001,1328.0,1354,26.0,101.95783132530121,1.0,Over / On Target
2024-08-08,1003,338.0,348,10.0,102.9585798816568,0.5,Over / On Target
2024-08-09,1002,1099.0,1143,44.0,104.00363967242947,0.5,Over / On Target
2024-08-10,1003,1664.0,1591,-73.0,95.61298076923077,1.0,Under Produced
2024-08-11,1004,1581.0,1703,122.0,107.71663504111322,0.5,Over / On Target
2024-08-12,1001,133.0,135,2.0,101.50375939849626,0.0,Over / On Target
2024-08-13,1001,560.0,559,-1.0,99.82142857142857,0.5,Under Produced
2024-08-14,1004,1093.0,1123,30.0,102.74473924977127,0.0,Over / On Target
2024-08-15,1004,675.0,646,-29.0,95.7037037037037,0.0,Under Produced
2024-08-16,1002,1375.0,1341,-34.0,97.52727272727273,0.0,Under Produced
2024-08-17,1001,999.0,1050,51.0,105.10510510510511,0.5,Over / On Target
2024-08-18,1003,2005.0,1910,-95.0,95.26184538653366,0.5,Under Produced
2024-08-19,1005,1070.0,1071,1.0,100.09345794392523,2.0,Over / On Target
2024-08-20,1005,124.0,121,-3.0,97.58064516129032,0.5,Under Produced
2024-08-21,1004,1177.0,1163,-14.0,98.81053525913339,1.0,Under Produced
2024-08-22,1002,1185.0,1177,-8.0,99.32489451476793,0.0,Under Produced
2024-08-23,1005,1224.0,1228,4.0,100.32679738562092,0.0,Over / On Target
2024-08-24,1001,1248.0,1295,47.0,103.76602564102564,1.0,Over / On Target
2024-08-25,1004,205.0,200,-5.0,97.5609756097561,1.0,Under Produced
2024-08-26,1003,1812.0,1875,63.0,103.47682119205297,0.0,Over / On Target
2024-08-27,1004,1109.0,1122,13.0,101.17222723174031,0.5,Over / On Target
2024-08-28,1003,1826.0,1898,72.0,103.94304490690034,0.5,Over / On Target
2024-08-29,1004,1566.0,1676,110.0,107.0242656449553,1.0,Over / On Target
2024-08-30,1004,1503.0,1593,90.0,105.98802395209582,0.0,Over / On Target
2024-08-31,1004,243.0,236,-7.0,97.11934156378601,0.5,Under Produced
2024-09-01,1003,1397.0,1306,-91.0,93.48604151753757,1.0,Under Produced
2024-09-02,1003,1859.0,1765,-94.0,94.9435180204411,2.0,Under Produced
2024-09-03,1004,934.0,952,18.0,101.9271948608137,1.0,Over / On Target
2024-09-04,1005,1627.0,1558,-69.0,95.75906576521204,0.0,Under Produced
2024-09-05,1002,862.0,866,4.0,100.46403712296983,1.0,Over / On Target
2024-09-06,1002,2042.0,2082,40.0,101.9588638589618,1.0,Over / On Target
2024-09-07,1002,1929.0,1891,-38.0,98.0300673924313,1.0,Under Produced
2024-09-08,1003,449.0,469,20.0,104.4543429844098,1.0,Over / On Target
2024-09-09,1003,873.0,808,-65.0,92.55441008018327,2.0,Under Produced
2024-09-10,1005,426.0,410,-16.0,96.24413145539906,0.0,Under Produced
2024-09-11,1002,447.0,473,26.0,105.8165548098434,0.0,Over / On Target
2024-09-12,1002,2128.0,2137,9.0,100.42293233082707,1.0,Over / On Target
2024-09-13,1004,1889.0,1990,101.0,105.3467443091583,0.0,Over / On Target
2024-09-14,1003,1114.0,1131,17.0,101.52603231597845,0.0,Over / On Target
2024-09-15,1002,2031.0,1984,-47.0,97.68586903003447,0.5,Under Produced
2024-09-16,1005,837.0,881,44.0,105.2568697729988,1.0,Over / On Target
2024-09-17,1005,713.0,763,50.0,107.01262272089762,0.0,Over / On Target
2024-09-18,1002,1623.0,1679,56.0,103.45040049291437,1.0,Over / On Target
2024-09-19,1003,452.0,448,-4.0,99.11504424778761,0.0,Under Produced
2024-09-20,1005,1069.0,1110,41.0,103.83536014967258,0.0,Over / On Target
2024-09-21,1004,1300.0,1292,-8.0,99.38461538461539,0.5,Under Produced
2024-09-22,1005,1943.0,1873,-70.0,96.3973237261966,0.0,Under Produced
2024-09-23,1001,1125.0,1201,76.0,106.75555555555556,1.0,Over / On Target
2024-09-24,1001,2021.0,1881,-140.0,93.07273626917367,2.0,Under Produced
2024-09-25,1003,939.0,1007,68.0,107.24174653887113,1.0,Over / On Target
2024-09-26,1002,147.0,149,2.0,101.36054421768708,0.0,Over / On Target
