store_id,product_id,warehouse,store_inventory,reorder_level,safety_stock,stock_status
S002,P0013,WH_SOUTH,319,127,63,OK
S002,P0014,WH_SOUTH,359,143,71,OK
S002,P0015,WH_EAST,333,133,66,OK
S002,P0016,WH_SOUTH,403,161,80,OK
S002,P0017,WH_EAST,112,44,22,OK
S002,P0018,WH_WEST,458,183,91,OK
S002,P0019,WH_NORTH,88,35,17,OK
S002,P0020,WH_WEST,252,100,50,OK
S003,P0001,WH_EAST,93,37,18,OK
S003,P0002,WH_EAST,409,163,81,OK
S003,P0003,WH_SOUTH,204,81,40,OK
S003,P0004,WH_NORTH,145,58,29,OK
S003,P0005,WH_WEST,71,28,14,OK
S003,P0006,WH_NORTH,446,178,89,OK
S003,P0007,WH_SOUTH,234,93,46,OK
S003,P0008,WH_SOUTH,473,189,94,OK
S003,P0009,WH_NORTH,162,64,32,OK
S003,P0010,WH_WEST,427,170,85,OK
S003,P0011,WH_WEST,364,145,72,OK
S003,P0012,WH_NORTH,178,71,35,OK
S003,P0013,WH_SOUTH,318,127,63,OK
S003,P0014,WH_EAST,141,56,28,OK
S003,P0015,WH_SOUTH,230,92,46,OK
S003,P0016,WH_NORTH,464,185,92,OK
S003,P0017,WH_WEST,132,52,26,OK
S003,P0018,WH_EAST,344,137,68,OK
S003,P0019,WH_WEST,367,146,73,OK
S003,P0020,WH_NORTH,321,128,64,OK
S004,P0001,WH_SOUTH,399,159,79,OK
S004,P0002,WH_NORTH,90,36,18,OK
S004,P0003,WH_NORTH,345,138,69,OK
S004,P0004,WH_NORTH,150,60,30,OK
S004,P0005,WH_EAST,244,97,48,OK
S004,P0006,WH_SOUTH,175,70,35,OK
S004,P0007,WH_EAST,260,104,52,OK
S004,P0008,WH_EAST,492,196,98,OK
S004,P0009,WH_NORTH,231,92,46,OK
S004,P0010,WH_EAST,362,144,72,OK
S004,P0011,WH_NORTH,305,122,61,OK
S004,P0012,WH_WEST,195,78,39,OK
S004,P0013,WH_WEST,315,126,63,OK
S004,P0014,WH_NORTH,276,110,55,OK
S004,P0015,WH_NORTH,465,186,93,OK
S004,P0016,WH_EAST,400,160,80,OK
S004,P0017,WH_WEST,265,106,53,OK
S004,P0018,WH_SOUTH,222,88,44,OK
S004,P0019,WH_NORTH,149,59,29,OK
S004,P0020,WH_EAST,138,55,27,OK
S005,P0001,WH_SOUTH,71,28,14,OK
S005,P0002,WH_SOUTH,464,185,92,OK
S005,P0003,WH_EAST,158,63,31,OK
S005,P0004,WH_SOUTH,195,78,39,OK
S005,P0005,WH_SOUTH,345,138,69,OK
S005,P0006,WH_WEST,337,134,67,OK
S005,P0007,WH_EAST,357,142,71,OK
S005,P0008,WH_SOUTH,355,142,71,OK
S005,P0009,WH_NORTH,458,183,91,OK
S005,P0010,WH_NORTH,473,189,94,OK
S005,P0011,WH_WEST,248,99,49,OK
S005,P0012,WH_SOUTH,159,63,31,OK
S005,P0013,WH_EAST,466,186,93,OK
S005,P0014,WH_NORTH,156,62,31,OK
S005,P0015,WH_NORTH,237,94,47,OK
S005,P0016,WH_EAST,94,37,18,OK
S005,P0017,WH_NORTH,417,166,83,OK
S005,P0018,WH_EAST,429,171,85,OK
S005,P0019,WH_EAST,500,200,100,OK
S005,P0020,WH_EAST,210,84,42,OK
S001,P0001,WH_EAST,324,129,64,OK
S001,P0002,WH_SOUTH,275,110,55,OK
S001,P0003,WH_EAST,404,161,80,OK
S001,P0004,WH_NORTH,149,59,29,OK
S001,P0005,WH_EAST,462,184,92,OK
S001,P0006,WH_NORTH,455,182,91,OK
S001,P0007,WH_SOUTH,139,55,27,OK
S001,P0008,WH_WEST,342,136,68,OK
S001,P0009,WH_WEST,189,75,37,OK
S001,P0010,WH_NORTH,247,98,49,OK
S001,P0011,WH_EAST,81,32,16,OK
S001,P0012,WH_WEST,286,114,57,OK
S001,P0013,WH_WEST,391,156,78,OK
S001,P0014,WH_SOUTH,422,168,84,OK
S001,P0015,WH_WEST,279,111,55,OK
S001,P0016,WH_SOUTH,316,126,63,OK
S001,P0017,WH_NORTH,176,70,35,OK
S001,P0018,WH_NORTH,144,57,28,OK
S001,P0019,WH_SOUTH,56,22,11,OK
S001,P0020,WH_NORTH,372,148,74,OK
S002,P0001,WH_NORTH,54,21,10,OK
S002,P0002,WH_NORTH,444,177,88,OK
S002,P0003,WH_WEST,274,109,54,OK
S002,P0004,WH_WEST,359,143,71,OK
S002,P0005,WH_SOUTH,97,38,19,OK
S002,P0006,WH_SOUTH,352,140,70,OK
S002,P0007,WH_SOUTH,105,42,21,OK
S002,P0008,WH_NORTH,368,147,73,OK
S002,P0009,WH_SOUTH,210,84,42,OK
S002,P0010,WH_WEST,253,101,50,OK
S002,P0011,WH_SOUTH,494,197,98,OK
S002,P0012,WH_EAST,480,192,96,OK
S002,P0013,WH_SOUTH,473,189,94,OK
S002,P0014,WH_SOUTH,439,175,87,OK
S002,P0015,WH_SOUTH,121,48,24,OK
S002,P0016,WH_NORTH,384,153,76,OK
S002,P0017,WH_NORTH,181,72,36,OK
S002,P0018,WH_EAST,114,45,22,OK
S002,P0019,WH_SOUTH,375,150,75,OK
S002,P0020,WH_NORTH,59,23,11,OK
S003,P0001,WH_WEST,308,123,61,OK
S003,P0002,WH_NORTH,250,100,50,OK
S003,P0003,WH_EAST,116,46,23,OK
S003,P0004,WH_WEST,103,41,20,OK
S003,P0005,WH_WEST,129,51,25,OK
S003,P0006,WH_EAST,64,25,12,OK
S003,P0007,WH_EAST,177,70,35,OK
S003,P0008,WH_WEST,233,93,46,OK
S003,P0009,WH_NORTH,310,124,62,OK
S003,P0010,WH_SOUTH,371,148,74,OK
S003,P0011,WH_EAST,297,118,59,OK
S003,P0012,WH_NORTH,217,86,43,OK
S003,P0013,WH_EAST,114,45,22,OK
S003,P0014,WH_NORTH,485,194,97,OK
S003,P0015,WH_SOUTH,189,75,37,OK
S003,P0016,WH_NORTH,119,47,23,OK
S003,P0017,WH_EAST,245,98,49,OK
S003,P0018,WH_EAST,237,94,47,OK
S003,P0019,WH_NORTH,496,198,99,OK
S003,P0020,WH_EAST,485,194,97,OK
S004,P0001,WH_SOUTH,319,127,63,OK
S004,P0002,WH_WEST,301,120,60,OK
S004,P0003,WH_NORTH,59,23,11,OK
S004,P0004,WH_SOUTH,443,177,88,OK
S004,P0005,WH_WEST,164,65,32,OK
S004,P0006,WH_NORTH,58,23,11,OK
S004,P0007,WH_SOUTH,417,166,83,OK
S004,P0008,WH_WEST,336,134,67,OK
S004,P0009,WH_EAST,423,169,84,OK
S004,P0010,WH_NORTH,211,84,42,OK
S004,P0011,WH_WEST,466,186,93,OK
S004,P0012,WH_SOUTH,454,181,90,OK
S004,P0013,WH_WEST,262,104,52,OK
S004,P0014,WH_NORTH,132,52,26,OK
S004,P0015,WH_SOUTH,136,54,27,OK
S004,P0016,WH_EAST,434,173,86,OK
S004,P0017,WH_NORTH,443,177,88,OK
S004,P0018,WH_SOUTH,201,80,40,OK
S004,P0019,WH_WEST,464,185,92,OK
S004,P0020,WH_NORTH,283,113,56,OK
S005,P0001,WH_NORTH,101,40,20,OK
S005,P0002,WH_EAST,414,165,82,OK
S005,P0003,WH_WEST,63,25,12,OK
S005,P0004,WH_NORTH,234,93,46,OK
S005,P0005,WH_EAST,128,51,25,OK
S005,P0006,WH_WEST,102,40,20,OK
S005,P0007,WH_EAST,284,113,56,OK
S005,P0008,WH_NORTH,299,119,59,OK
S005,P0009,WH_SOUTH,166,66,33,OK
S005,P0010,WH_NORTH,306,122,61,OK
S005,P0011,WH_WEST,198,79,39,OK
S005,P0012,WH_EAST,319,127,63,OK
S005,P0013,WH_SOUTH,172,68,34,OK
S005,P0014,WH_EAST,386,154,77,OK
S005,P0015,WH_WEST,406,162,81,OK
S005,P0016,WH_WEST,326,130,65,OK
S005,P0017,WH_SOUTH,253,101,50,OK
S005,P0018,WH_WEST,53,21,10,OK
S005,P0019,WH_EAST,210,84,42,OK
S005,P0020,WH_EAST,261,104,52,OK
S001,P0001,WH_SOUTH,376,150,75,OK
S001,P0002,WH_NORTH,285,114,57,OK
S001,P0003,WH_EAST,208,83,41,OK
S001,P0004,WH_WEST,479,191,95,OK
S001,P0005,WH_EAST,181,72,36,OK
S001,P0006,WH_SOUTH,296,118,59,OK
S001,P0007,WH_WEST,238,95,47,OK
S001,P0008,WH_WEST,273,109,54,OK
S001,P0009,WH_WEST,252,100,50,OK
S001,P0010,WH_EAST,260,104,52,OK
S001,P0011,WH_WEST,123,49,24,OK
S001,P0012,WH_EAST,486,194,97,OK
S001,P0013,WH_SOUTH,287,114,57,OK
S001,P0014,WH_SOUTH,332,132,66,OK
S001,P0015,WH_NORTH,342,136,68,OK
S001,P0016,WH_SOUTH,314,125,62,OK
S001,P0017,WH_EAST,422,168,84,OK
S001,P0018,WH_EAST,358,143,71,OK
S001,P0019,WH_NORTH,411,164,82,OK
S001,P0020,WH_SOUTH,276,110,55,OK
S002,P0001,WH_EAST,194,77,38,OK
S002,P0002,WH_WEST,89,35,17,OK
S002,P0003,WH_EAST,206,82,41,OK
S002,P0004,WH_SOUTH,369,147,73,OK
S002,P0005,WH_EAST,225,90,45,OK
S002,P0006,WH_WEST,350,140,70,OK
S002,P0007,WH_WEST,455,182,91,OK
S002,P0008,WH_SOUTH,289,115,57,OK
S002,P0009,WH_WEST,323,129,64,OK
S002,P0010,WH_NORTH,349,139,69,OK
S002,P0011,WH_NORTH,367,146,73,OK
S002,P0012,WH_WEST,348,139,69,OK
S002,P0013,WH_NORTH,75,30,15,OK
S002,P0014,WH_WEST,438,175,87,OK
S002,P0015,WH_WEST,268,107,53,OK
S002,P0016,WH_NORTH,459,183,91,OK
S002,P0017,WH_NORTH,179,71,35,OK
S002,P0018,WH_WEST,97,38,19,OK
S002,P0019,WH_EAST,119,47,23,OK
S002,P0020,WH_NORTH,221,88,44,OK
S003,P0001,WH_SOUTH,179,71,35,OK
S003,P0002,WH_EAST,389,155,77,OK
S003,P0003,WH_NORTH,322,128,64,OK
S003,P0004,WH_WEST,274,109,54,OK
S003,P0005,WH_NORTH,291,116,58,OK
S003,P0006,WH_SOUTH,157,62,31,OK
S003,P0007,WH_EAST,413,165,82,OK
S003,P0008,WH_NORTH,383,153,76,OK
S003,P0009,WH_EAST,392,156,78,OK
S003,P0010,WH_WEST,484,193,96,OK
S003,P0011,WH_SOUTH,206,82,41,OK
S003,P0012,WH_NORTH,233,93,46,OK
S003,P0013,WH_WEST,460,184,92,OK
S003,P0014,WH_NORTH,484,193,96,OK
S003,P0015,WH_NORTH,53,21,10,OK
S003,P0016,WH_SOUTH,55,22,11,OK
S003,P0017,WH_WEST,316,126,63,OK
S003,P0018,WH_SOUTH,368,147,73,OK
S003,P0019,WH_NORTH,390,156,78,OK
S003,P0020,WH_NORTH,357,142,71,OK
S004,P0001,WH_EAST,76,30,15,OK
S004,P0002,WH_NORTH,55,22,11,OK
S004,P0003,WH_SOUTH,271,108,54,OK
S004,P0004,WH_SOUTH,75,30,15,OK
S004,P0005,WH_EAST,171,68,34,OK
S004,P0006,WH_EAST,453,181,90,OK
S004,P0007,WH_SOUTH,95,38,19,OK
S004,P0008,WH_SOUTH,181,72,36,OK
S004,P0009,WH_WEST,432,172,86,OK
S004,P0010,WH_EAST,375,150,75,OK
S004,P0011,WH_SOUTH,181,72,36,OK
S004,P0012,WH_NORTH,473,189,94,OK
S004,P0013,WH_NORTH,361,144,72,OK
S004,P0014,WH_SOUTH,146,58,29,OK
S004,P0015,WH_SOUTH,334,133,66,OK
S004,P0016,WH_WEST,65,26,13,OK
S004,P0017,WH_NORTH,469,187,93,OK
S004,P0018,WH_WEST,478,191,95,OK
S004,P0019,WH_NORTH,481,192,96,OK
S004,P0020,WH_WEST,412,164,82,OK
S005,P0001,WH_SOUTH,467,186,93,OK
S005,P0002,WH_NORTH,428,171,85,OK
S005,P0003,WH_SOUTH,478,191,95,OK
S005,P0004,WH_EAST,98,39,19,OK
S005,P0005,WH_SOUTH,419,167,83,OK
S005,P0006,WH_WEST,146,58,29,OK
S005,P0007,WH_NORTH,83,33,16,OK
S005,P0008,WH_EAST,183,73,36,OK
S005,P0009,WH_EAST,66,26,13,OK
S005,P0010,WH_WEST,174,69,34,OK
S005,P0011,WH_WEST,179,71,35,OK
S005,P0012,WH_EAST,387,154,77,OK
S005,P0013,WH_NORTH,154,61,30,OK
S005,P0014,WH_SOUTH,159,63,31,OK
S005,P0015,WH_SOUTH,209,83,41,OK
S005,P0016,WH_SOUTH,89,35,17,OK
S005,P0017,WH_WEST,148,59,29,OK
S005,P0018,WH_WEST,425,170,85,OK
S005,P0019,WH_NORTH,89,35,17,OK
S005,P0020,WH_SOUTH,193,77,38,OK
S001,P0001,WH_EAST,422,168,84,OK
S001,P0002,WH_WEST,144,57,28,OK
S001,P0003,WH_EAST,262,104,52,OK
S001,P0004,WH_EAST,407,162,81,OK
S001,P0005,WH_EAST,451,180,90,OK
S001,P0006,WH_WEST,97,38,19,OK
S001,P0007,WH_EAST,321,128,64,OK
S001,P0008,WH_NORTH,106,42,21,OK
S001,P0009,WH_WEST,325,130,65,OK
S001,P0010,WH_WEST,111,44,22,OK
S001,P0011,WH_WEST,266,106,53,OK
S001,P0012,WH_SOUTH,271,108,54,OK
S001,P0013,WH_EAST,429,171,85,OK
S001,P0014,WH_WEST,120,48,24,OK
S001,P0015,WH_NORTH,405,162,81,OK
S001,P0016,WH_SOUTH,124,49,24,OK
S001,P0017,WH_EAST,158,63,31,OK
S001,P0018,WH_EAST,350,140,70,OK
S001,P0019,WH_WEST,309,123,61,OK
S001,P0020,WH_EAST,354,141,70,OK
S002,P0001,WH_SOUTH,305,122,61,OK
S002,P0002,WH_EAST,91,36,18,OK
S002,P0003,WH_EAST,435,174,87,OK
S002,P0004,WH_WEST,218,87,43,OK
S002,P0005,WH_NORTH,451,180,90,OK
S002,P0006,WH_EAST,194,77,38,OK
S002,P0007,WH_SOUTH,192,76,38,OK
S002,P0008,WH_WEST,373,149,74,OK
S002,P0009,WH_NORTH,264,105,52,OK
S002,P0010,WH_EAST,209,83,41,OK
S002,P0011,WH_WEST,199,79,39,OK
S002,P0012,WH_WEST,92,36,18,OK
S002,P0013,WH_SOUTH,189,75,37,OK
S002,P0014,WH_EAST,207,82,41,OK
S002,P0015,WH_WEST,252,100,50,OK
S002,P0016,WH_EAST,318,127,63,OK
S002,P0017,WH_EAST,409,163,81,OK
S002,P0018,WH_WEST,58,23,11,OK
S002,P0019,WH_WEST,193,77,38,OK
S002,P0020,WH_WEST,482,192,96,OK
S003,P0001,WH_EAST,179,71,35,OK
S003,P0002,WH_EAST,492,196,98,OK
S003,P0003,WH_WEST,212,84,42,OK
S003,P0004,WH_SOUTH,339,135,67,OK
S003,P0005,WH_WEST,340,136,68,OK
S003,P0006,WH_SOUTH,497,198,99,OK
S003,P0007,WH_NORTH,281,112,56,OK
S003,P0008,WH_NORTH,273,109,54,OK
S003,P0009,WH_WEST,163,65,32,OK
S003,P0010,WH_NORTH,306,122,61,OK
S003,P0011,WH_EAST,226,90,45,OK
S003,P0012,WH_WEST,292,116,58,OK
S003,P0013,WH_SOUTH,294,117,58,OK
S003,P0014,WH_NORTH,483,193,96,OK
S003,P0015,WH_SOUTH,175,70,35,OK
S003,P0016,WH_NORTH,89,35,17,OK
S003,P0017,WH_NORTH,169,67,33,OK
S003,P0018,WH_NORTH,348,139,69,OK
S003,P0019,WH_EAST,467,186,93,OK
S003,P0020,WH_EAST,61,24,12,OK
S004,P0001,WH_EAST,124,49,24,OK
S004,P0002,WH_SOUTH,63,25,12,OK
S004,P0003,WH_WEST,134,53,26,OK
S004,P0004,WH_EAST,478,191,95,OK
S004,P0005,WH_EAST,97,38,19,OK
S004,P0006,WH_EAST,313,125,62,OK
S004,P0007,WH_EAST,257,102,51,OK
S004,P0008,WH_NORTH,159,63,31,OK
S004,P0009,WH_EAST,105,42,21,OK
S004,P0010,WH_WEST,255,102,51,OK
S004,P0011,WH_EAST,168,67,33,OK
S004,P0012,WH_SOUTH,289,115,57,OK
S004,P0013,WH_SOUTH,204,81,40,OK
S004,P0014,WH_EAST,498,199,99,OK
S004,P0015,WH_WEST,184,73,36,OK
S004,P0016,WH_EAST,161,64,32,OK
S004,P0017,WH_WEST,270,108,54,OK
S004,P0018,WH_SOUTH,376,150,75,OK
S004,P0019,WH_NORTH,55,22,11,OK
S004,P0020,WH_WEST,402,160,80,OK
S005,P0001,WH_NORTH,173,69,34,OK
S005,P0002,WH_WEST,386,154,77,OK
S005,P0003,WH_WEST,368,147,73,OK
S005,P0004,WH_EAST,257,102,51,OK
S005,P0005,WH_WEST,272,108,54,OK
S005,P0006,WH_SOUTH,413,165,82,OK
S005,P0007,WH_EAST,119,47,23,OK
S005,P0008,WH_NORTH,119,47,23,OK
S005,P0009,WH_SOUTH,215,86,43,OK
S005,P0010,WH_EAST,314,125,62,OK
S005,P0011,WH_NORTH,184,73,36,OK
S005,P0012,WH_NORTH,352,140,70,OK
S005,P0013,WH_SOUTH,313,125,62,OK
S005,P0014,WH_NORTH,465,186,93,OK
S005,P0015,WH_WEST,404,161,80,OK
S005,P0016,WH_EAST,406,162,81,OK
S005,P0017,WH_WEST,75,30,15,OK
S005,P0018,WH_SOUTH,500,200,100,OK
S005,P0019,WH_NORTH,378,151,75,OK
S005,P0020,WH_WEST,196,78,39,OK
S001,P0001,WH_WEST,166,66,33,OK
S001,P0002,WH_EAST,70,28,14,OK
S001,P0003,WH_SOUTH,85,34,17,OK
S001,P0004,WH_WEST,273,109,54,OK
S001,P0005,WH_EAST,221,88,44,OK
S001,P0006,WH_NORTH,333,133,66,OK
S001,P0007,WH_SOUTH,93,37,18,OK
S001,P0008,WH_WEST,440,176,88,OK
S001,P0009,WH_NORTH,96,38,19,OK
S001,P0010,WH_WEST,271,108,54,OK
S001,P0011,WH_EAST,214,85,42,OK
S001,P0012,WH_NORTH,56,22,11,OK
S001,P0013,WH_EAST,222,88,44,OK
S001,P0014,WH_WEST,397,158,79,OK
S001,P0015,WH_SOUTH,224,89,44,OK
S001,P0016,WH_EAST,106,42,21,OK
S001,P0017,WH_WEST,497,198,99,OK
S001,P0018,WH_SOUTH,112,44,22,OK
S001,P0019,WH_SOUTH,436,174,87,OK
S001,P0020,WH_EAST,463,185,92,OK
S002,P0001,WH_NORTH,365,146,73,OK
S002,P0002,WH_WEST,294,117,58,OK
S002,P0003,WH_NORTH,278,111,55,OK
S002,P0004,WH_EAST,414,165,82,OK
S002,P0005,WH_WEST,390,156,78,OK
S002,P0006,WH_SOUTH,201,80,40,OK
S002,P0007,WH_EAST,473,189,94,OK
S002,P0008,WH_WEST,208,83,41,OK
S002,P0009,WH_SOUTH,247,98,49,OK
S002,P0010,WH_SOUTH,177,70,35,OK
S002,P0011,WH_WEST,174,69,34,OK
S002,P0012,WH_NORTH,177,70,35,OK
S002,P0013,WH_NORTH,354,141,70,OK
S002,P0014,WH_SOUTH,182,72,36,OK
S002,P0015,WH_SOUTH,194,77,38,OK
S002,P0016,WH_WEST,414,165,82,OK
S002,P0017,WH_NORTH,433,173,86,OK
S002,P0018,WH_SOUTH,271,108,54,OK
S002,P0019,WH_WEST,63,25,12,OK
S002,P0020,WH_NORTH,304,121,60,OK
S003,P0001,WH_WEST,198,79,39,OK
S003,P0002,WH_WEST,489,195,97,OK
S003,P0003,WH_WEST,300,120,60,OK
S003,P0004,WH_EAST,315,126,63,OK
S003,P0005,WH_NORTH,221,88,44,OK
S003,P0006,WH_EAST,209,83,41,OK
S003,P0007,WH_NORTH,371,148,74,OK
S003,P0008,WH_EAST,182,72,36,OK
S003,P0009,WH_EAST,257,102,51,OK
S003,P0010,WH_SOUTH,500,200,100,OK
S003,P0011,WH_SOUTH,307,122,61,OK
S003,P0012,WH_EAST,261,104,52,OK
S003,P0013,WH_SOUTH,66,26,13,OK
S003,P0014,WH_SOUTH,129,51,25,OK
S003,P0015,WH_WEST,138,55,27,OK
S003,P0016,WH_EAST,123,49,24,OK
S003,P0017,WH_EAST,462,184,92,OK
S003,P0018,WH_WEST,398,159,79,OK
S003,P0019,WH_WEST,418,167,83,OK
S003,P0020,WH_EAST,194,77,38,OK
S004,P0001,WH_WEST,206,82,41,OK
S004,P0002,WH_EAST,293,117,58,OK
S004,P0003,WH_NORTH,219,87,43,OK
S004,P0004,WH_EAST,168,67,33,OK
S004,P0005,WH_SOUTH,294,117,58,OK
S004,P0006,WH_NORTH,175,70,35,OK
S004,P0007,WH_SOUTH,401,160,80,OK
S004,P0008,WH_SOUTH,249,99,49,OK
S004,P0009,WH_SOUTH,181,72,36,OK
S004,P0010,WH_NORTH,57,22,11,OK
S004,P0011,WH_WEST,80,32,16,OK
S004,P0012,WH_EAST,179,71,35,OK
S004,P0013,WH_EAST,441,176,88,OK
S004,P0014,WH_SOUTH,278,111,55,OK
S004,P0015,WH_EAST,227,90,45,OK
S004,P0016,WH_NORTH,455,182,91,OK
S004,P0017,WH_WEST,434,173,86,OK
S004,P0018,WH_WEST,183,73,36,OK
S004,P0019,WH_WEST,498,199,99,OK
S004,P0020,WH_EAST,418,167,83,OK
S005,P0001,WH_NORTH,421,168,84,OK
S005,P0002,WH_NORTH,64,25,12,OK
S005,P0003,WH_EAST,492,196,98,OK
S005,P0004,WH_SOUTH,155,62,31,OK
S005,P0005,WH_NORTH,212,84,42,OK
S005,P0006,WH_NORTH,443,177,88,OK
S005,P0007,WH_EAST,313,125,62,OK
S005,P0008,WH_EAST,119,47,23,OK
S005,P0009,WH_EAST,281,112,56,OK
S005,P0010,WH_WEST,243,97,48,OK
S005,P0011,WH_WEST,253,101,50,OK
S005,P0012,WH_SOUTH,302,120,60,OK
S005,P0013,WH_EAST,184,73,36,OK
S005,P0014,WH_SOUTH,187,74,37,OK
S005,P0015,WH_EAST,482,192,96,OK
S005,P0016,WH_WEST,445,178,89,OK
S005,P0017,WH_EAST,322,128,64,OK
S005,P0018,WH_EAST,144,57,28,OK
S005,P0019,WH_WEST,185,74,37,OK
S005,P0020,WH_WEST,428,171,85,OK
S001,P0001,WH_WEST,146,58,29,OK
S001,P0002,WH_EAST,196,78,39,OK
S001,P0003,WH_NORTH,341,136,68,OK
S001,P0004,WH_SOUTH,490,196,98,OK
S001,P0005,WH_NORTH,317,126,63,OK
S001,P0006,WH_WEST,98,39,19,OK
S001,P0007,WH_EAST,362,144,72,OK
S001,P0008,WH_NORTH,422,168,84,OK
S001,P0009,WH_EAST,172,68,34,OK
S001,P0010,WH_WEST,224,89,44,OK
S001,P0011,WH_NORTH,156,62,31,OK
S001,P0012,WH_NORTH,282,112,56,OK
S001,P0013,WH_EAST,135,54,27,OK
S001,P0014,WH_EAST,215,86,43,OK
S001,P0015,WH_EAST,189,75,37,OK
S001,P0016,WH_SOUTH,183,73,36,OK
S001,P0017,WH_WEST,245,98,49,OK
S001,P0018,WH_SOUTH,280,112,56,OK
S001,P0019,WH_NORTH,172,68,34,OK
S001,P0020,WH_WEST,289,115,57,OK
S002,P0001,WH_SOUTH,284,113,56,OK
S002,P0002,WH_SOUTH,152,60,30,OK
S002,P0003,WH_WEST,400,160,80,OK
S002,P0004,WH_EAST,190,76,38,OK
S002,P0005,WH_NORTH,487,194,97,OK
S002,P0006,WH_SOUTH,139,55,27,OK
S002,P0007,WH_SOUTH,336,134,67,OK
S002,P0008,WH_NORTH,197,78,39,OK
S002,P0009,WH_SOUTH,201,80,40,OK
S002,P0010,WH_EAST,395,158,79,OK
S002,P0011,WH_NORTH,70,28,14,OK
S002,P0012,WH_WEST,127,50,25,OK
S002,P0013,WH_EAST,97,38,19,OK
S002,P0014,WH_WEST,319,127,63,OK
S002,P0015,WH_WEST,196,78,39,OK
S002,P0016,WH_NORTH,499,199,99,OK
S002,P0017,WH_NORTH,370,148,74,OK
S002,P0018,WH_WEST,186,74,37,OK
S002,P0019,WH_WEST,228,91,45,OK
S002,P0020,WH_NORTH,198,79,39,OK
S003,P0001,WH_SOUTH,404,161,80,OK
S003,P0002,WH_SOUTH,186,74,37,OK
S003,P0003,WH_EAST,215,86,43,OK
S003,P0004,WH_WEST,254,101,50,OK
S003,P0005,WH_EAST,178,71,35,OK
S003,P0006,WH_SOUTH,283,113,56,OK
S003,P0007,WH_NORTH,179,71,35,OK
S003,P0008,WH_WEST,468,187,93,OK
S003,P0009,WH_SOUTH,116,46,23,OK
S003,P0010,WH_NORTH,179,71,35,OK
S003,P0011,WH_NORTH,427,170,85,OK
S003,P0012,WH_EAST,316,126,63,OK
S003,P0013,WH_SOUTH,433,173,86,OK
S003,P0014,WH_WEST,129,51,25,OK
S003,P0015,WH_NORTH,250,100,50,OK
S003,P0016,WH_EAST,319,127,63,OK
S003,P0017,WH_EAST,215,86,43,OK
S003,P0018,WH_NORTH,126,50,25,OK
S003,P0019,WH_SOUTH,72,28,14,OK
S003,P0020,WH_WEST,397,158,79,OK
S004,P0001,WH_SOUTH,275,110,55,OK
S004,P0002,WH_NORTH,496,198,99,OK
S004,P0003,WH_WEST,231,92,46,OK
S004,P0004,WH_WEST,469,187,93,OK
S004,P0005,WH_EAST,410,164,82,OK
S004,P0006,WH_WEST,57,22,11,OK
S004,P0007,WH_SOUTH,442,176,88,OK
S004,P0008,WH_NORTH,143,57,28,OK
S004,P0009,WH_SOUTH,465,186,93,OK
S004,P0010,WH_NORTH,306,122,61,OK
S004,P0011,WH_WEST,274,109,54,OK
S004,P0012,WH_EAST,322,128,64,OK
S004,P0013,WH_EAST,88,35,17,OK
S004,P0014,WH_EAST,82,32,16,OK
S004,P0015,WH_WEST,282,112,56,OK
S004,P0016,WH_NORTH,172,68,34,OK
S004,P0017,WH_WEST,165,66,33,OK
S004,P0018,WH_EAST,224,89,44,OK
S004,P0019,WH_WEST,495,198,99,OK
S004,P0020,WH_SOUTH,53,21,10,OK
S005,P0001,WH_WEST,299,119,59,OK
S005,P0002,WH_WEST,335,134,67,OK
S005,P0003,WH_EAST,335,134,67,OK
S005,P0004,WH_EAST,336,134,67,OK
S005,P0005,WH_EAST,152,60,30,OK
S005,P0006,WH_EAST,99,39,19,OK
S005,P0007,WH_EAST,482,192,96,OK
S005,P0008,WH_WEST,246,98,49,OK
S005,P0009,WH_NORTH,85,34,17,OK
S005,P0010,WH_SOUTH,64,25,12,OK
S005,P0011,WH_SOUTH,266,106,53,OK
S005,P0012,WH_SOUTH,200,80,40,OK
S005,P0013,WH_WEST,187,74,37,OK
S005,P0014,WH_SOUTH,486,194,97,OK
S005,P0015,WH_WEST,244,97,48,OK
S005,P0016,WH_SOUTH,112,44,22,OK
S005,P0017,WH_EAST,480,192,96,OK
S005,P0018,WH_SOUTH,448,179,89,OK
S005,P0019,WH_WEST,220,88,44,OK
S005,P0020,WH_NORTH,400,160,80,OK
S001,P0001,WH_EAST,66,26,13,OK
S001,P0002,WH_SOUTH,94,37,18,OK
S001,P0003,WH_SOUTH,59,23,11,OK
S001,P0004,WH_NORTH,154,61,30,OK
S001,P0005,WH_WEST,197,78,39,OK
S001,P0006,WH_WEST,404,161,80,OK
S001,P0007,WH_WEST,111,44,22,OK
S001,P0008,WH_EAST,397,158,79,OK
S001,P0009,WH_SOUTH,112,44,22,OK
S001,P0010,WH_WEST,368,147,73,OK
S001,P0011,WH_SOUTH,368,147,73,OK
S001,P0012,WH_SOUTH,162,64,32,OK
S001,P0013,WH_EAST,447,178,89,OK
S001,P0014,WH_NORTH,455,182,91,OK
S001,P0015,WH_NORTH,200,80,40,OK
S001,P0016,WH_NORTH,74,29,14,OK
S001,P0017,WH_WEST,344,137,68,OK
S001,P0018,WH_EAST,204,81,40,OK
S001,P0019,WH_WEST,186,74,37,OK
S001,P0020,WH_EAST,292,116,58,OK
S002,P0001,WH_SOUTH,149,59,29,OK
